RefSeqID,A_11PM,A_3AM,A_7AM,A_11AM,A_3PM,A_7PM,B_11PM,B_3AM,B_7AM,B_11AM,B_3PM,B_7PM,GeneSymbol
NM_200800,28.8297,25.6009,21.0085,20.1844,25.3271,24.0397,25.0106,23.1213,23.6824,20.4714,27.9597,24.8486,zgc:73350
NM_001014826,0.796164,0.280667,1.81912,3.29712,0.343087,2.08045,0.38029,0.892445,1.14603,0.462103,0.880622,0.86233,erbb3b
NM_212641,23.6767,25.799,32.0736,27.8355,26.635,22.3176,25.228,25.7751,27.3041,28.5416,24.5616,21.8353,pa2g4b
NM_001003541,11.5274,9.16383,6.22173,6.12209,7.84019,6.89607,12.7429,8.91627,9.78411,5.74151,9.76932,8.43891,zgc:100836
NM_194368,0.113786,0.0952309,0,0.269822,0.189043,0.280966,0,0,0,0,0.0863433,0.0669977,Hnf4a
NM_212590,11.6118,11.5736,12.8576,9.82278,10.3975,11.3851,11.0034,11.6028,8.80384,12.0869,14.6868,10.2953,ttpal
NM_001166156,10.2852,6.31275,11.1543,6.4171,7.11376,9.58252,11.2527,9.07051,11.6971,11.5466,7.50362,7.19641,PKIG
NM_001199101,1.40743,0.63166,0.447579,0.741715,0.955003,0.66254,0.371594,0.462398,0.737462,0.816123,0.863631,0.919538,
NM_199808,0.873574,1.17139,0.93193,1.56003,2.019,1.93044,1.95222,1.63647,3.06498,1.13759,2.44564,2.12597,pfkfb1
NM_173265,9.44394,10.1049,11.2217,13.8138,12.4026,11.3629,7.47918,11.7267,10.8705,10.3165,10.4756,7.78319,ATP6AP1
NM_001099420,4.94234,4.27731,4.4982,4.84982,4.54588,6.72609,5.55555,5.64133,6.50709,5.1342,6.02347,5.35199,si:dkey-78k11.1
NM_001080679,2.53384,0.451369,0.912515,2.40745,0.370241,2.01422,0.172615,0.597226,0.605498,0.745477,0.809427,1.24605,zgc:158263
NM_001044396,1.43692,2.91819,4.4894,2.06943,1.2221,10.6858,3.51166,1.40017,9.04153,2.80821,1.59305,1.87191,rnd1l
NM_213170,52.1806,49.5976,59.4871,41.35,42.0586,43.7542,40.344,31.9771,42.3661,36.9353,40.3111,37.1903,ptges3a
NM_001003534,0.803039,0.733801,1.17719,0.910656,1.23121,0.318391,0.99646,1.36267,1.19818,0.655895,1.67463,1.10381,mipA
NM_001201398,0,0,0.103073,0.180903,0,0.48466,0.421663,0,0.822186,0,0.159556,0,
NM_200025,268.326,204.255,118.072,105.526,92.3892,66.8981,205.382,110.456,214.81,76.8241,79.9744,71.5109,RPS26
NM_198874,5.55744,4.52564,4.17598,7.72295,2.85084,3.64418,3.31785,4.76008,3.44277,4.34242,3.12924,2.25831,Lmbr1l
NM_001030115,0.470132,0.321047,0.244977,0.191975,0.158911,0.155536,0.236265,0.0565054,0,0.645785,0.382383,0.427145,dhh
NM_001077374,25.4557,19.9835,19.3535,17.933,24.7653,13.8369,17.9902,23.3617,17.1023,19.7819,22.4535,18.3019,c1galt1a
NM_145195,0,0,0,0,0,0,0,0,0,0,0,0,birc5b
NM_213638,78.0988,74.7047,60.2741,74.922,54.8288,56.6488,72.7186,59.7891,78.3532,45.0028,53.1512,44.7257,zgc:153867
NM_131361,2.23693,6.457,6.45141,3.73943,1.87617,12.3485,3.04364,2.39519,9.69667,2.71564,5.99816,4.0233,nadl1.2
NM_001161631,5.85785,3.57255,3.25228,2.73561,6.27491,6.96911,9.16905,5.79438,5.13308,4.85323,4.45598,3.87622,Smc1a
NM_201034,11.8079,9.65419,9.27899,7.17077,6.98804,9.4044,8.81657,9.66214,8.00642,7.51826,8.16426,8.60117,zgc:63600
NM_001045431,1.46311,1.31884,6.07216,1.54511,1.12415,1.98497,2.40905,0.891399,8.31714,1.79111,0.157401,2.03561,zgc:153708
NM_001122858,0,0,0.365165,0.0983264,0.093929,0,0.320381,0.0862339,0.365684,0.142343,0.0481373,0,masp2
NM_198364,66.4661,67.4589,74.7306,62.4671,62.7799,66.274,64.1594,65.9073,68.6101,67.6223,69.749,69.4785,tardbpl
NM_001002598,6.59112,4.94976,8.1673,5.80049,5.0096,5.74233,5.41819,7.2735,7.33987,5.6391,3.68658,3.84569,Lzic
NM_001105695,11.2644,11.638,12.668,11.4363,9.47574,8.81509,7.45444,10.3333,8.7078,11.669,9.04923,10.0767,zgc:171708
NM_001079960,7.71595,7.97854,8.01929,7.14627,8.65355,6.02024,11.2771,11.5402,9.28733,10.6643,10.0647,9.3254,mxra8b
NM_001040369,7.97889,2.64177,2.9525,3.6066,5.17501,8.08628,4.49222,4.44703,3.29131,2.70148,4.1438,9.06509,zgc:136557
NM_212848,0.485629,0.197316,0,0,0.126802,0.26173,0,0.155198,0,0.334726,0,0,uts2a
NM_212631,9.84352,9.62621,7.71684,8.74512,8.73722,8.60091,8.72316,9.44044,10.8782,6.69931,10.2386,6.40683,DNAJC11
NM_001130769,0,0,0.327741,0,0.0447527,0,0,0,0,0,0,0,LOC556451
NM_001012252,3.9404,4.44577,4.43847,3.07162,3.82689,3.98908,4.21618,5.53084,4.60723,4.1956,4.81161,4.36761,zgc:198371
NM_153665,4.13378,3.17382,2.60533,3.75989,4.26935,3.26944,6.53219,4.67498,2.89575,5.09111,4.2589,3.80037,tbx18
NM_001020771,4.16547,4.66172,4.94156,3.01319,3.95905,2.4981,2.90586,2.8626,2.93668,3.17823,4.5404,3.77092,zgc:112481
NM_001002197,29.2312,34.626,36.6214,39.0201,39.0848,29.3884,29.6769,33.7688,36.1299,50.7251,44.9694,45.6683,zgc:91852
NM_200046,415.934,369.282,201.78,272.176,198.084,154.154,301.472,187.957,325.49,158.644,157.659,142.765,rps12
NM_205722,6.1966,3.0718,4.64912,4.25718,5.47676,4.6723,5.30043,4.69577,4.15916,3.86827,3.97078,5.20662,TBPL1
NM_131266,1.09629,1.39808,3.25341,6.56936,0.95341,1.89258,0.378677,1.19903,1.39268,1.18942,1.54533,1.00241,cmyb
NM_199539,0.489866,4.09047,2.71192,2.66482,2.36561,2.29774,0.885343,1.70685,2.37039,1.7899,2.00303,1.77876,zgc:56200
NM_001039829,1.52661,2.66061,2.63343,1.9917,1.92924,2.25248,2.98723,1.76932,1.20721,1.86171,2.48896,2.2351,plagx
NM_001006029,13.5363,18.512,9.8346,12.9236,14.3422,14.8744,14.9955,12.7123,8.26885,12.3853,12.3011,11.3713,TRAPPC6B
NM_001033094,1.53479,2.76316,0.910029,1.24038,0.741424,1.16235,1.59719,1.39935,1.91084,0.809735,0.40681,0.629172,zgc:112296
NM_001110520,0,0,0,0,0,0,0.183452,0,0,0,0,0,mlck2
NM_199543,160.672,140.358,114.082,118.693,117.739,103.897,148.035,127.369,151.492,119.442,117.966,114.021,CD63
NM_212833,0,0,0,0,0,0.245588,0,0,0,0.1001,0,0,zgc:56699
NM_200286,7.45348,6.39533,9.20861,8.82099,7.60466,5.58244,4.89618,8.52339,5.29545,8.73387,6.1355,7.51505,TAF8
NM_199793,65.2606,48.1096,50.1898,50.7227,47.3524,62.1787,58.6843,54.9388,57.8777,52.3964,56.4116,49.3854,Dazap2
NM_001007421,34.8851,20.5292,12.228,13.2992,19.4615,11.1383,18.7334,15.3185,14.9701,10.5113,14.517,12.7077,Bin2a
NM_199598,0,0,0,0,0,0,0,0,0,0,0,0,CS
NM_001167901,37.2407,37.0099,17.4386,18.7671,14.4911,17.3232,31.2055,19.1876,22.1629,16.9116,8.77642,15.2305,zgc:103688
NM_199598,0,0.047076,0.056171,0.339048,0.366657,0.106591,0.031291,0.235168,0.119605,0.16418,0.393318,0.263449,CS
NM_001126409,16.5312,18.4339,29.9061,23.5598,18.8378,23.746,17.1643,18.3943,25.1548,28.1042,21.9094,16.6716,PROSC
NM_001017636,17.321,12.5638,13.7852,12.5337,12.4912,16.1618,17.8548,14.2043,16.7276,10.6519,14.2337,12.569,Fam50a
NM_001003882,23.0058,32.9998,28.5507,29.4746,26.7325,24.9657,25.2678,22.978,22.0797,25.103,24.4811,18.267,SARS
NM_001005584,12.7553,12.9266,18.1126,14.5077,11.9992,13.0069,11.2753,14.884,17.1189,16.1217,13.7111,12.8591,zgc:91802
NM_001014302,12.7735,16.635,12.3926,9.69406,10.5293,8.72634,13.6177,11.8716,13.1423,9.56344,9.60923,7.83383,acp1
NM_001033918,15.1057,11.5863,17.7413,12.551,10.6105,10.9734,18.1869,12.4066,14.4547,8.42763,6.52391,12.7017,silvb
NM_001190982,72.087,92.1166,140.775,69.2312,54.9539,96.8057,42.445,58.7365,67.3186,63.1635,64.3958,47.63,microtubule-based process // microtubule-based movement // protein polymerization 
NM_001002713,5.21893,6.92172,4.13195,5.02643,5.94965,7.85503,7.31684,7.45598,8.76112,5.48012,7.65098,5.13373,mfsd5
NM_131339,9.31829,8.11089,9.08906,11.1329,7.39911,9.73,6.51496,9.13093,9.20496,6.1558,8.08036,6.14838,rarga
NM_131543,0,0,0,0,0,0,0,0,0,0,0.0948951,0,hoxc13a
NM_001110759,0,0,0,0,0.0421081,0,0,0,0,0,0.579983,0.0892217,hoxc12a
NM_131165,0,0,0,0,0,0,0,0,0,0,0.236652,0,hoxc11a
NM_001134685,0,0,0,0,0,0.0648626,0,0,0,0,0.378901,0,hoxc3a
NM_131528,0,0.182803,0,0.0946042,0,0.252953,0,0,0,0,0.15755,0,hoxc9a
NM_001005771,0,0,0,0,0,0,0,0,0,0,0.261871,0,hoxc8a
NM_131123,0,0,0,0,0,0,0,0,0,0,0,0,hoxc6a
NM_131144,0,0,0,0,0,0,0,0,0,0,0.148006,0,hoxc5a
NM_131122,0,0,0,0,0,0,0.257876,0,0,0,0,0,hoxc4a
NM_131531,0,0,0,0,0,0,0,0,0,0,0,0,hoxc1a
NM_200104,54.307,61.0053,42.7176,44.6546,47.3886,42.7389,52.0836,34.018,59.9937,42.4462,40.5941,27.3595,HNRNPA1
NM_131508,23.3437,27.4291,19.7356,19.9398,19.1487,19.5894,23.2586,18.6178,29.6059,16.0915,16.0347,14.514,copz1
NM_131664,14.9753,12.4992,14.4507,13.0426,9.74193,11.8614,13.2255,16.0843,14.9727,9.95917,9.29381,8.68252,LIMA1
NM_001161402,3.39889,2.90231,2.46683,2.29118,1.88365,2.14576,1.63513,2.5782,3.77502,1.20127,3.1769,1.40778,igfbp6b
NM_200101,33.8005,30.1208,30.9928,31.2728,30.2685,33.2825,35.2693,35.2921,30.6425,29.7183,31.473,31.5952,pip5k2
NM_001020478,2.54862,2.92652,3.11067,3.64907,3.3638,2.19991,1.3091,3.10914,3.72606,3.78031,3.71972,1.80537,GPR182
NM_200281,22.9428,28.2957,34.5769,25.3008,24.6052,27.5944,23.5882,26.6121,26.1667,22.71,24.2871,27.4838,sas
NM_001003497,13.6213,12.3981,11.0906,11.0097,10.2033,9.21078,9.27325,9.15519,11.6462,13.4857,13.7639,9.34713,GLTPD1
NM_001045446,0.317745,0.626796,1.50866,1.01929,0.864502,0.983912,0,0.380953,0.12221,0,0.564744,0.324601,zgc:153648
NM_001004547,6.2917,18.5583,18.2917,7.95546,6.30244,9.2477,6.40366,6.66111,8.97713,8.68687,9.10739,5.32861,fam43b
NM_001008628,9.65738,11.276,12.6251,9.57108,11.6431,14.7212,11.7439,14.0319,11.203,10.2917,12.5149,12.9044,si:ch211-133f22.4
NM_001077551,2.25642,2.0258,1.50687,1.70582,2.78044,4.65928,1.57942,2.77735,3.30665,1.95807,2.72202,2.41102,zgc:153353
NM_131881,0,0,0,0.0936006,0.0275103,0.253981,0,0,0.0417479,0.151231,0,0.118664,irx7
NM_001110391,0.146265,1.85402,1.20599,1.06539,0.598299,2.10683,0,0.412251,1.29891,0.361145,0.532559,0.442337,CBLN4
NM_001020707,4.01303,3.28377,6.55619,16.6389,5.87398,12.9631,4.2191,4.67035,8.11944,5.37655,3.66846,7.63491,zgc:112994
NM_001080609,0.149571,0.22923,0.498301,0.62663,0.287926,1.03668,0.306865,0.628189,0.587643,0.591204,0.466912,0.49613,sall4
NM_001110410,0.74959,1.99131,1.39764,0.702094,0.29074,0.73739,0.756419,0.663433,0.722244,0.506256,1.67946,0.615428,zgc:172103
NM_001003837,7.32951,6.49832,7.17374,3.90312,4.32566,8.16798,6.79082,6.00832,6.70911,4.15845,6.34431,3.75722,Src
NM_200829,15.6924,12.1971,54.3742,108.166,120.017,79.4629,34.436,26.0746,27.0167,116.312,160.951,121.97,zgc:73155
NM_001128743,21.4862,17.1021,8.36438,18.5972,12.6145,5.6479,11.1953,11.8822,7.48186,6.46173,4.15105,6.9876,zgc:194314
NM_212922,2.92559,4.26735,2.42423,2.4057,2.86868,3.77003,3.67108,2.66303,5.07355,2.87083,3.05537,3.15358,OTUD3
NM_001029963,3.47192,4.08035,3.16525,0.86416,2.2984,1.93144,4.14056,1.50193,2.27289,1.03447,2.97724,1.07534,zgc:109984
NM_001029963,35.9608,18.5956,32.5544,24.7577,37.2313,36.6065,40.9253,35.5378,18.4107,24.8901,33.3445,35.934,zgc:109984
NM_001029963,10.0062,8.88599,0,0.810388,6.15864,2.93587,17.0839,3.97638,1.94746,5.00512,3.02445,7.56805,zgc:109984
NM_001142955,28.5991,24.0842,26.9427,21.3954,26.5756,21.1856,35.8151,39.5647,32.0829,28.7344,29.1809,26.5305,zgc:153623
NM_001082482,0.0566546,0.474367,0,0,0.0615867,1.59503,3.79198,0.150798,0.584382,0.0804874,0,0,ghrhrl
NM_001005936,2.3296,1.31718,2.9574,2.9061,2.31149,2.08192,1.6996,2.31319,1.16013,2.07681,2.08679,1.09697,gpsm2l
NM_001103125,17.4075,12.0825,7.71778,11.9122,21.2252,17.087,18.227,15.5079,8.23135,14.8748,20.3977,26.5764,zgc:171771
NM_199972,312.306,259.801,105.166,227.985,320.101,238.794,331.286,317.475,142.838,241.511,312.744,334.759,elovl4b
NM_199854,0.906562,1.71868,0.621501,1.19635,1.26382,3.13465,1.37923,0.392493,0,2.73267,1.00521,2.81521,RNF146
NM_001001831,0,0,0,0,0,0,0,0,0,0,0,0,Pdyn
NM_001001831,0,0,0,0,0,0,0,0,0,0,0,0,Pdyn
NM_001006093,62.2851,60.2939,67.7518,56.8101,66.4368,61.9776,59.0343,64.4689,66.241,60.3561,68.0098,46.2443,zgc:101621
NM_001109731,2.98443,3.37082,0,1.49007,1.40983,0.0974155,14.587,0.891345,0.270352,1.87061,4.23565,6.62632,zgc:173961
NM_001109731,0.310836,0.127462,0,0,0.0669197,0.146044,0,0,0,0.17748,0,0,zgc:173961
NM_001190760,3.24484,2.15227,2.57413,1.5332,3.08395,1.64954,2.00869,2.33031,0.703841,3.10753,1.16028,1.32081,
NM_001020501,1.51782,0.503513,0.164912,0.962968,0.138159,0.400715,0,0.229646,0.13944,0,0.377755,0,zgc:112293
NM_001006027,13.262,12.8959,15.2623,18.8792,16.6878,10.7653,12.2243,16.121,12.7073,17.1955,14.9711,6.95282,MYL9
NM_001004647,0,0.0521785,0,0,0,0,0,0,0,0,0,0,tgm2
NM_199556,1.53335,3.66547,2.88292,3.73726,3.74877,3.09342,4.38777,4.75809,3.43005,4.36415,4.52536,3.39296,RPRD1B
NM_001017554,8.36164,8.39527,7.69587,6.2507,7.3047,7.07963,8.79931,8.16703,8.83492,7.30068,8.64212,9.06226,Rnf150
NM_214728,16.4572,22.7966,20.696,17.6913,19.1818,19.8729,23.007,23.2564,13.9245,19.6303,28.3987,23.4406,DLG4
NM_001114743,2.0202,1.74943,1.52113,1.3508,1.56581,1.25924,0.207259,3.02988,0.979114,0.834641,1.36282,0.930217,zgc:175287
NM_131417,3.49803,5.11374,4.25681,3.68353,3.39507,2.76355,3.65579,5.00037,4.64224,3.51461,3.83338,3.47936,rtk8
NM_200759,8.24499,10.4497,12.3366,9.47519,10.6575,11.5743,9.89936,9.68159,12.0122,9.77395,11.1856,8.91011,zgc:73242
NM_001002742,59.1584,50.6149,92.0582,189.704,62.2986,95.0051,54.3179,79.3337,82.5135,60.3758,66.3842,47.7062,TRAPPC1
NM_214723,17.6349,16.3319,22.7007,28.7157,19.9608,18.3711,13.6931,19.8728,16.3231,20.1084,15.7253,14.4307,ENO3
NM_212943,3.57342,7.41283,10.1534,7.15805,4.36408,4.92078,4.12918,6.08353,5.15314,4.21856,3.59396,5.3543,zgc:85858
NM_001008592,0,0,0,0.13714,0,0,0,0.1466,0.157322,0,0,0,zgc:101853
NM_001003641,1.02997,0.461003,0.454532,1.47849,0.205662,0.917819,0.358478,0.318112,0,0.45057,0.235283,0.438705,zgc:100911
NM_001201337,1.62426,1.21725,0.505065,1.19368,0.858626,0.661234,0.174788,0.595837,1.72461,0.136175,1.69223,0.769877,
NM_001201337,0.687957,0.859019,2.07778,0.89361,1.32306,0.938939,0.400978,1.14335,1.38632,0.954422,1.73097,0.496813,
NM_001201337,2.39503,7.8517,4.73337,2.07808,2.52808,5.24585,3.98884,3.78714,4.68682,7.74422,2.01743,7.37861,
NM_001004674,42.6751,40.465,44.1036,39.5701,37.2431,28.8572,32.3459,45.5784,41.4676,36.1229,36.2834,33.3667,hmgb2l
NM_001044343,3.04827,3.79687,6.39824,3.3353,3.77194,4.47678,3.08275,4.18127,1.54264,2.93718,3.64951,3.82799,Plod3
NM_001122623,5.38007,4.09405,3.37545,7.63008,4.0439,4.2021,3.20269,5.16803,1.1584,2.94455,3.02568,3.86258,zgc:171525
NM_130919,7.92343,3.74178,6.42381,7.07798,13.5934,11.0857,18.3622,10.8026,10.606,11.492,15.5188,19.5312,vdra
NM_001001826,2.81414,2.8874,11.8502,7.83148,4.29154,4.14487,1.71552,2.60199,3.37701,3.41106,5.3385,2.81997,zgc:85866
NM_001105670,0,0,0,0.0710939,0.0213712,0,0,0.350887,0.0954261,0.297074,0,0.0443349,cyp17a2
NM_212930,0,0.108724,0,0,0,0,0,0,0,0,0,0,zgc:85942
NM_130985,5.86047,8.94576,18.4908,9.24507,11.7256,8.111,4.71699,11.0058,7.26347,7.32973,11.9038,11.8809,twist3
NM_130985,0.120812,0.272668,0.883958,2.4134,0.493556,0.988701,0.364737,1.05244,0.421238,0.613261,0.931307,0.973302,twist3
NM_212572,54.4068,47.4245,48.8715,41.7347,53.8866,45.6691,50.5558,51.5078,43.312,41.4317,44.0353,46.902,hm13
NM_001159933,5.45333,7.87677,6.84531,6.95588,6.91879,6.42614,5.7729,8.9043,5.21113,6.03628,5.3008,6.3566,si:dkeyp-44b8.8
NM_001111231,1.22513,2.20161,3.87567,1.19126,1.96425,1.51929,1.33757,1.13369,2.73207,1.81414,2.58294,1.57873,zgc:171568
NM_131383,2.59739,7.18991,10.4371,5.15222,4.43285,10.4527,4.96085,4.99111,9.27914,7.42949,8.35267,6.25965,nadl1.1
NM_131847,1.27914,2.94049,3.64175,1.67272,1.75935,2.26138,2.64258,2.58721,1.87437,2.51144,2.41338,1.34137,mitfb
NM_001030233,2.13692,1.37062,1.36927,2.07615,1.62026,1.74822,1.28432,1.52066,1.82153,2.30969,1.79729,1.75973,zgc:113423
NM_200432,2.42717,2.1576,2.09692,1.6404,2.4136,2.37851,3.19411,2.11271,1.32654,1.5313,1.69181,2.21497,zgc:63466
NM_001002301,0.763004,1.01491,1.28546,1.1057,1.07923,1.30118,0.31277,0.340974,0.678752,0.325071,1.06489,0.749951,PRDM5
NM_130989,1.48551,0.433411,1.18972,1.17825,0.684611,0.666299,0.824171,1.64172,0.188829,0.578282,0.360619,0.841588,snai1b
NM_198813,11.9827,11.8781,12.1683,9.73438,10.7512,9.85123,12.0243,10.4845,10.9836,10.389,10.7586,9.42027,zhx3
NM_199850,19.7661,13.4943,8.87255,8.61199,10.6268,8.51749,15.8023,12.4599,13.6012,12.166,10.5316,8.46644,LOC100149113
NM_131015,2.96124,4.52393,7.22517,7.89633,6.21108,6.89277,4.75704,7.99592,6.73738,5.60954,7.84399,4.88942,mafba
NM_001001828,24.7336,27.8156,26.1843,25.553,26.257,22.2187,29.9286,34.9634,30.7976,22.7688,27.9667,24.9889,RNF114
NM_001020538,30.6401,52.3268,75.5712,76.4136,79.5412,79.8557,61.2613,54.4932,77.2187,108.015,103.144,92.4268,zgc:109968
NM_201145,18.0631,21.8712,24.3208,24.1216,23.279,20.9705,21.7528,23.8645,20.8244,22.7057,25.9079,22.9989,zgc:55746
NM_213168,85.1496,83.0467,83.7861,103.017,76.4194,84.7785,85.5778,90.1236,77.5837,75.0822,83.1799,75.5483,hmgiy
NM_001008586,8.1889,5.7697,8.80556,8.12448,7.72561,7.47245,6.15561,9.03978,6.59792,7.79004,6.79409,5.91872,SLC9A8
NM_181498,2.82227,4.43061,1.89512,1.76972,1.89708,1.43582,2.77054,4.20157,2.80382,1.62227,1.74774,1.32924,tnnc1
NM_001002221,5.28682,5.50364,4.65931,6.24612,5.7143,4.08323,5.12863,6.27192,4.24722,7.36274,4.76835,6.15938,zgc:92018
NM_001122628,7.7611,5.9229,4.40853,6.05124,3.61714,4.89914,4.78433,4.46537,4.17395,3.59007,3.39361,4.87813,si:ch73-142c19.1
NM_001244736,56.2875,50.6963,45.4376,49.7332,48.0914,44.8822,51.7963,55.8728,66.6498,53.1616,64.2737,46.1718,
NM_001002597,7.24894,15.1658,26.9537,10.3403,7.53896,32.527,11.6668,8.1497,29.8792,12.7103,17.051,7.6127,syn2a
NM_001045287,3.21136,7.16222,14.4248,5.28955,0.585642,19.1102,7.31314,0.475645,14.5824,4.96776,4.53106,3.50893,zgc:136569
NM_001001814,8.7061,9.993,7.63948,7.65961,8.16067,9.06279,10.1642,9.31613,11.6707,10.0786,9.34341,7.28968,taz
NM_131064,0,0,1.21465,1.29855,0.118725,0.469933,0,0,0,0.241837,0.251743,0,ntf7
NM_001083024,1.05264,0.35601,0.813125,1.34147,0.647199,0.488548,0.225059,0.713937,1.17988,1.12882,0.636089,0.130138,ETV7
NM_181498,0,0.0896738,1.19788,1.8425,0.171948,0.449895,0.459163,0,0.288134,0.471912,0.648792,0.242055,tnnc1
NM_001030219,13.7368,12.264,12.6812,9.45332,12.5457,13.7114,16.773,15.7051,12.8836,12.8822,14.2879,12.9377,smpd2
NM_152893,0,0,0.0968133,0,0,0.130496,0,0.21304,0.318602,0,0,0,tnnt2a
NM_001002455,2.67882,2.78942,1.72287,2.28741,2.56582,1.98631,2.93157,2.09266,4.09886,0.982206,2.66274,2.36573,Phlda3
NM_205567,3.70217,1.86318,3.54599,5.85433,3.04115,2.20663,2.41881,2.58617,2.4555,3.14786,1.75687,2.70829,csrp1a
NM_001077146,1.77334,1.07927,1.59014,2.13652,1.82398,1.55359,1.37275,1.61412,3.42375,2.40991,2.15809,1.92962,bmp7b
NM_001020520,0,0,0,0,0,0,0,0,0,0,0,0,MipB
NM_001006099,18.5625,19.9114,26.9279,19.6117,20.4164,23.6956,18.3282,24.8987,21.2505,26.3246,24.9605,22.6776,Baz2a
NM_001006099,15.7477,18.7703,20.2018,23.5747,23.0623,19.4761,9.18848,19.1575,13.7248,17.8895,21.8235,19.6915,Baz2a
NM_001006099,8.55057,11.0821,15.7496,14.8445,13.7554,15.0138,9.94183,12.2077,6.43141,20.1077,17.0641,17.6603,Baz2a
NM_001006099,13.7324,8.54867,15.6128,8.63459,12.9685,16.2899,0,11.2623,15.2887,18.6621,11.7486,16.2549,Baz2a
NM_001006099,5.81193,4.73861,2.63366,3.09876,3.9739,6.12796,9.01622,0.487256,6.65439,5.16901,4.04906,4.46714,Baz2a
NM_001002137,34.9495,26.648,10.2594,5.53976,6.75438,5.70557,40.1909,3.88308,23.8798,10.1279,7.35137,4.03168,zgc:86751
NM_001113583,1.27158,1.16072,1.72209,2.55451,1.39068,1.3057,0.595895,1.68208,1.51696,1.37674,1.41325,1.52863,zgc:172266
NM_212655,9.67681,10.8119,12.1656,11.6665,11.7386,10.6136,10.4578,11.2876,10.5291,10.459,9.9818,11.5683,c20orf14
NM_153652,1.65075,0.744448,2.0464,0.847191,1.34496,1.42575,1.20116,1.72253,0.819451,0.884855,1.06673,1.68834,PLAGL2
NM_205589,0.172352,2.86719,2.34215,1.17632,0.729671,2.88209,0.371168,0.474334,3.05847,1.22112,0.753792,1.24816,OPRL1
NM_200986,14.6835,14.092,8.79178,6.70836,7.10931,9.26601,10.1708,9.84217,11.3275,5.9897,10.3685,6.85566,tcea2
NM_001039171,6.74164,4.56655,8.10799,5.22418,6.27196,6.79178,5.01498,3.43071,4.16836,3.54299,4.92502,3.93609,LAMA5
NM_213640,50.4795,48.7176,37.1286,27.5281,35.6842,39.7424,43.8003,40.9794,34.3881,31.6944,33.7494,31.8166,Mapre1
NM_199641,6.43286,6.41816,10.9563,7.00855,6.50045,7.05113,6.31744,8.084,11.8714,8.03437,6.97987,6.95574,prkcbp1l
NM_131156,620.252,549.553,1476.43,4075.7,444.652,2024.29,235.464,867.312,655.145,753.493,763.924,517.604,KRT5
NM_001077564,6.67261,5.93409,5.64201,5.88121,5.04009,6.28924,6.41405,8.69235,6.52534,5.89481,7.188,6.68514,foxp1a
NM_001004589,24.5461,22.4227,20.7227,17.1146,20.7154,21.7405,29.7659,24.555,23.1565,18.3079,21.4017,22.4755,eif4e3
NM_201317,4.55206,3.11359,5.86131,3.31699,3.48198,5.22089,5.50626,4.90014,5.71902,3.93597,4.65703,3.08641,rybpa
NM_001114411,0.676042,0.982766,1.32315,0.313261,0.518792,2.45725,1.27553,0.538624,1.44227,1.0607,0.944681,0.999798,zgc:172129
NM_001077368,1.8276,2.42923,4.02136,2.71874,3.66345,2.49218,3.33244,2.8469,1.55536,4.20623,4.57706,3.49716,zgc:153354
NM_198812,5.38173,4.80713,2.76064,4.52798,3.42047,3.26704,4.98586,3.99634,3.33075,3.37823,3.76137,3.84439,Ndnl2
NM_213334,17.2142,18.8533,19.8673,22.5466,19.4771,18.9458,16.223,22.5271,21.2106,20.3982,15.2545,16.1447,NAA10
NM_199882,16.2592,13.2922,15.3725,15.1598,15.4614,15.7313,13.4278,13.5771,14.6477,14.9665,16.8182,15.0257,ddx23
NM_001113646,8.95521,7.50511,19.38,9.11966,13.6663,13.6951,8.8921,5.04513,10.0203,4.13111,9.83736,4.17168,nkain4
NM_001006104,1.82229,3.80867,5.16585,4.73098,4.63634,4.72618,3.32871,3.57698,1.75989,7.22778,4.81935,4.0565,gss
NM_001114435,0.855568,0.414183,0.881798,0.969512,1.1082,1.46053,1.55523,0.477042,1.77648,0.365177,1.46201,0.173129,SLA2
NM_199797,69.0459,52.3285,75.7501,39.6005,63.7846,83.7966,42.6546,38.0452,86.4038,41.2108,49.8969,39.4089,ndrg3b
NM_001004114,8.44252,8.31084,13.3239,8.10762,9.04989,12.1467,10.5156,10.2103,13.0586,11.383,13.4943,10.136,phf20b
NM_001003833,33.4609,43.6722,51.8374,35.278,34.5169,37.9644,36.5709,45.8596,47.3676,48.3075,45.6207,30.8383,si:dkeyp-84g9.1
NM_001002371,0.521808,0.4644,0.356058,0.379412,0.306328,1.76297,0.896197,0.408932,0.923809,0.70438,0.396002,0.872378,zgc:92085
NM_200736,9.89636,8.90229,8.14681,6.11248,7.26505,7.22574,11.9782,8.25499,10.4718,7.0821,9.55487,7.60468,c20orf20
NM_212691,48.5396,55.3073,56.407,46.681,45.8065,45.458,45.1184,53.439,56.6784,42.0779,47.5063,38.5572,sdcbp
NM_001005594,8.35484,40.5791,42.5854,16.2608,5.57451,26.9995,7.08653,2.32803,10.7719,7.47873,17.6876,3.178,zgc:103752
NM_001039923,1.8777,1.79211,1.30658,0.825025,1.85699,0.898232,1.35146,1.5159,2.71135,0.766861,1.05629,1.17229,Cdc42l2
NM_001020479,1.42554,1.92452,2.0104,1.9848,1.36395,1.51981,1.61639,0.814222,1.32741,1.47707,1.60833,1.1942,dnmt5
NM_131386,0,0.157793,0.0346153,0.213584,0.043665,0.095265,0,0.0248441,0,0.113374,0.082534,0.0966254,Dnmt3
